id,text,label,timestamp
829,Breaking: new study claims coffee cures colds,0,2025-08-15 18:06:43.616070
830,Official update: vaccination schedule released,1,2025-08-15 18:07:43.616070
831,Official update: vaccination schedule released,0,2025-08-15 18:08:43.616070
832,Satire piece about tech CEO,0,2025-08-15 18:09:43.616070
833,Breaking: new study claims coffee cures colds,1,2025-08-15 18:10:43.616070
834,Analysis: election turnout data,1,2025-08-15 18:11:43.616070
835,Rumor circulating about celebrity incident,1,2025-08-15 18:12:43.616070
836,Analysis: election turnout data,0,2025-08-15 18:13:43.616070
837,Breaking: new study claims coffee cures colds,0,2025-08-15 18:14:43.616070
838,Breaking: new study claims coffee cures colds,1,2025-08-15 18:15:43.616070
839,Analysis: election turnout data,0,2025-08-15 18:16:43.616070
840,Official update: vaccination schedule released,0,2025-08-15 18:17:43.616070
841,Rumor circulating about celebrity incident,1,2025-08-15 18:18:43.616070
842,Analysis: election turnout data,0,2025-08-15 18:19:43.616070
843,Breaking: new study claims coffee cures colds,0,2025-08-15 18:20:43.616070
844,Breaking: new study claims coffee cures colds,1,2025-08-15 18:21:43.616070
845,Breaking: new study claims coffee cures colds,1,2025-08-15 18:22:43.616070
846,Breaking: new study claims coffee cures colds,0,2025-08-15 18:23:43.616070
847,Breaking: new study claims coffee cures colds,0,2025-08-15 18:24:43.616070
848,Analysis: election turnout data,0,2025-08-15 18:25:43.616070
849,Rumor circulating about celebrity incident,0,2025-08-15 18:26:43.616070
850,Analysis: election turnout data,1,2025-08-15 18:27:43.616070
851,Analysis: election turnout data,1,2025-08-15 18:28:43.616070
852,Analysis: election turnout data,0,2025-08-15 18:29:43.616070
853,Official update: vaccination schedule released,0,2025-08-15 18:30:43.616070
854,Official update: vaccination schedule released,1,2025-08-15 18:31:43.616070
855,Analysis: election turnout data,0,2025-08-15 18:32:43.616070
856,Official update: vaccination schedule released,0,2025-08-15 18:33:43.616070
857,Breaking: new study claims coffee cures colds,0,2025-08-15 18:34:43.616070
858,Rumor circulating about celebrity incident,1,2025-08-15 18:35:43.616070
859,Analysis: election turnout data,0,2025-08-15 18:36:43.616070
860,Analysis: election turnout data,1,2025-08-15 18:37:43.616070
861,Analysis: election turnout data,0,2025-08-15 18:38:43.616070
862,Breaking: new study claims coffee cures colds,1,2025-08-15 18:39:43.616070
863,Rumor circulating about celebrity incident,0,2025-08-15 18:40:43.616070
864,Analysis: election turnout data,0,2025-08-15 18:41:43.616070
865,Rumor circulating about celebrity incident,0,2025-08-15 18:42:43.616070
866,Analysis: election turnout data,0,2025-08-15 18:43:43.616070
867,Analysis: election turnout data,0,2025-08-15 18:44:43.616070
868,Satire piece about tech CEO,0,2025-08-15 18:45:43.616070
869,Breaking: new study claims coffee cures colds,0,2025-08-15 18:46:43.616070
870,Satire piece about tech CEO,0,2025-08-15 18:47:43.616070
871,Official update: vaccination schedule released,1,2025-08-15 18:48:43.616070
872,Breaking: new study claims coffee cures colds,0,2025-08-15 18:49:43.616070
873,Breaking: new study claims coffee cures colds,1,2025-08-15 18:50:43.616070
874,Rumor circulating about celebrity incident,1,2025-08-15 18:51:43.616070
875,Satire piece about tech CEO,0,2025-08-15 18:52:43.616070
876,Satire piece about tech CEO,1,2025-08-15 18:53:43.616070
877,Rumor circulating about celebrity incident,1,2025-08-15 18:54:43.616070
878,Satire piece about tech CEO,1,2025-08-15 18:55:43.616070
879,Rumor circulating about celebrity incident,0,2025-08-15 18:56:43.616070
880,Breaking: new study claims coffee cures colds,0,2025-08-15 18:57:43.616070
881,Analysis: election turnout data,0,2025-08-15 18:58:43.616070
882,Satire piece about tech CEO,0,2025-08-15 18:59:43.616070
883,Breaking: new study claims coffee cures colds,1,2025-08-15 19:00:43.616070
884,Analysis: election turnout data,1,2025-08-15 19:01:43.616070
885,Rumor circulating about celebrity incident,0,2025-08-15 19:02:43.616070
886,Breaking: new study claims coffee cures colds,1,2025-08-15 19:03:43.616070
887,Breaking: new study claims coffee cures colds,0,2025-08-15 19:04:43.616070
888,Breaking: new study claims coffee cures colds,1,2025-08-15 19:05:43.616070
889,Official update: vaccination schedule released,0,2025-08-15 19:06:43.616070
890,Breaking: new study claims coffee cures colds,1,2025-08-15 19:07:43.616070
891,Rumor circulating about celebrity incident,1,2025-08-15 19:08:43.616070
892,Satire piece about tech CEO,0,2025-08-15 19:09:43.616070
893,Analysis: election turnout data,0,2025-08-15 19:10:43.616070
894,Rumor circulating about celebrity incident,1,2025-08-15 19:11:43.616070
895,Rumor circulating about celebrity incident,0,2025-08-15 19:12:43.616070
896,Satire piece about tech CEO,0,2025-08-15 19:13:43.616070
897,Breaking: new study claims coffee cures colds,1,2025-08-15 19:14:43.616070
898,Breaking: new study claims coffee cures colds,0,2025-08-15 19:15:43.616070
899,Rumor circulating about celebrity incident,0,2025-08-15 19:16:43.616070
900,Breaking: new study claims coffee cures colds,0,2025-08-15 19:17:43.616070
901,Breaking: new study claims coffee cures colds,0,2025-08-15 19:18:43.616070
902,Official update: vaccination schedule released,1,2025-08-15 19:19:43.616070
903,Analysis: election turnout data,0,2025-08-15 19:20:43.616070
904,Satire piece about tech CEO,0,2025-08-15 19:21:43.616070
905,Rumor circulating about celebrity incident,0,2025-08-15 19:22:43.616070
906,Satire piece about tech CEO,1,2025-08-15 19:23:43.616070
907,Breaking: new study claims coffee cures colds,0,2025-08-15 19:24:43.616070
908,Official update: vaccination schedule released,1,2025-08-15 19:25:43.616070
909,Breaking: new study claims coffee cures colds,1,2025-08-15 19:26:43.616070
910,Rumor circulating about celebrity incident,1,2025-08-15 19:27:43.616070
911,Breaking: new study claims coffee cures colds,1,2025-08-15 19:28:43.616070
912,Official update: vaccination schedule released,1,2025-08-15 19:29:43.616070
913,Analysis: election turnout data,1,2025-08-15 19:30:43.616070
914,Satire piece about tech CEO,0,2025-08-15 19:31:43.616070
915,Satire piece about tech CEO,1,2025-08-15 19:32:43.616070
916,Satire piece about tech CEO,0,2025-08-15 19:33:43.616070
917,Rumor circulating about celebrity incident,0,2025-08-15 19:34:43.616070
918,Official update: vaccination schedule released,1,2025-08-15 19:35:43.616070
919,Rumor circulating about celebrity incident,1,2025-08-15 19:36:43.616070
920,Analysis: election turnout data,1,2025-08-15 19:37:43.616070
921,Satire piece about tech CEO,0,2025-08-15 19:38:43.616070
922,Satire piece about tech CEO,0,2025-08-15 19:39:43.616070
923,Breaking: new study claims coffee cures colds,0,2025-08-15 19:40:43.616070
924,Official update: vaccination schedule released,0,2025-08-15 19:41:43.616070
925,Analysis: election turnout data,0,2025-08-15 19:42:43.616070
926,Satire piece about tech CEO,0,2025-08-15 19:43:43.616070
927,Official update: vaccination schedule released,0,2025-08-15 19:44:43.616070
928,Satire piece about tech CEO,1,2025-08-15 19:45:43.616070
929,Satire piece about tech CEO,0,2025-08-15 19:46:43.616070
930,Satire piece about tech CEO,1,2025-08-15 19:47:43.616070
931,Rumor circulating about celebrity incident,1,2025-08-15 19:48:43.616070
932,Official update: vaccination schedule released,0,2025-08-15 19:49:43.616070
933,Rumor circulating about celebrity incident,0,2025-08-15 19:50:43.616070
934,Satire piece about tech CEO,0,2025-08-15 19:51:43.616070
935,Analysis: election turnout data,1,2025-08-15 19:52:43.616070
936,Breaking: new study claims coffee cures colds,0,2025-08-15 19:53:43.616070
937,Breaking: new study claims coffee cures colds,0,2025-08-15 19:54:43.616070
938,Satire piece about tech CEO,1,2025-08-15 19:55:43.616070
939,Satire piece about tech CEO,1,2025-08-15 19:56:43.616070
940,Rumor circulating about celebrity incident,0,2025-08-15 19:57:43.616070
941,Satire piece about tech CEO,0,2025-08-15 19:58:43.616070
942,Analysis: election turnout data,0,2025-08-15 19:59:43.616070
943,Satire piece about tech CEO,0,2025-08-15 20:00:43.616070
944,Breaking: new study claims coffee cures colds,0,2025-08-15 20:01:43.616070
945,Breaking: new study claims coffee cures colds,0,2025-08-15 20:02:43.616070
946,Analysis: election turnout data,1,2025-08-15 20:03:43.616070
947,Breaking: new study claims coffee cures colds,0,2025-08-15 20:04:43.616070
948,Analysis: election turnout data,1,2025-08-15 20:05:43.616070
949,Official update: vaccination schedule released,0,2025-08-15 20:06:43.616070
950,Breaking: new study claims coffee cures colds,1,2025-08-15 20:07:43.616070
951,Official update: vaccination schedule released,1,2025-08-15 20:08:43.616070
952,Rumor circulating about celebrity incident,1,2025-08-15 20:09:43.616070
953,Satire piece about tech CEO,1,2025-08-15 20:10:43.616070
954,Rumor circulating about celebrity incident,0,2025-08-15 20:11:43.616070
955,Rumor circulating about celebrity incident,0,2025-08-15 20:12:43.616070
956,Satire piece about tech CEO,0,2025-08-15 20:13:43.616070
957,Rumor circulating about celebrity incident,0,2025-08-15 20:14:43.616070
958,Analysis: election turnout data,1,2025-08-15 20:15:43.616070
959,Satire piece about tech CEO,0,2025-08-15 20:16:43.616070
960,Breaking: new study claims coffee cures colds,1,2025-08-15 20:17:43.616070
961,Satire piece about tech CEO,0,2025-08-15 20:18:43.616070
962,Analysis: election turnout data,0,2025-08-15 20:19:43.616070
963,Official update: vaccination schedule released,0,2025-08-15 20:20:43.616070
964,Analysis: election turnout data,1,2025-08-15 20:21:43.616070
965,Satire piece about tech CEO,1,2025-08-15 20:22:43.616070
966,Rumor circulating about celebrity incident,0,2025-08-15 20:23:43.616070
967,Official update: vaccination schedule released,0,2025-08-15 20:24:43.616070
968,Analysis: election turnout data,1,2025-08-15 20:25:43.616070
969,Breaking: new study claims coffee cures colds,0,2025-08-15 20:26:43.616070
970,Official update: vaccination schedule released,1,2025-08-15 20:27:43.616070
971,Satire piece about tech CEO,0,2025-08-15 20:28:43.616070
972,Satire piece about tech CEO,0,2025-08-15 20:29:43.616070
973,Satire piece about tech CEO,0,2025-08-15 20:30:43.616070
974,Breaking: new study claims coffee cures colds,0,2025-08-15 20:31:43.616070
975,Official update: vaccination schedule released,0,2025-08-15 20:32:43.616070
976,Breaking: new study claims coffee cures colds,0,2025-08-15 20:33:43.616070
977,Satire piece about tech CEO,1,2025-08-15 20:34:43.616070
978,Official update: vaccination schedule released,0,2025-08-15 20:35:43.616070
979,Satire piece about tech CEO,0,2025-08-15 20:36:43.616070
980,Satire piece about tech CEO,0,2025-08-15 20:37:43.616070
981,Rumor circulating about celebrity incident,0,2025-08-15 20:38:43.616070
982,Satire piece about tech CEO,0,2025-08-15 20:39:43.616070
983,Rumor circulating about celebrity incident,0,2025-08-15 20:40:43.616070
984,Satire piece about tech CEO,1,2025-08-15 20:41:43.616070
985,Rumor circulating about celebrity incident,0,2025-08-15 20:42:43.616070
986,Rumor circulating about celebrity incident,1,2025-08-15 20:43:43.616070
987,Official update: vaccination schedule released,0,2025-08-15 20:44:43.616070
988,Official update: vaccination schedule released,1,2025-08-15 20:45:43.616070
989,Rumor circulating about celebrity incident,0,2025-08-15 20:46:43.616070
990,Official update: vaccination schedule released,0,2025-08-15 20:47:43.616070
991,Satire piece about tech CEO,1,2025-08-15 20:48:43.616070
992,Breaking: new study claims coffee cures colds,1,2025-08-15 20:49:43.616070
993,Satire piece about tech CEO,1,2025-08-15 20:50:43.616070
994,Satire piece about tech CEO,0,2025-08-15 20:51:43.616070
995,Rumor circulating about celebrity incident,1,2025-08-15 20:52:43.616070
996,Satire piece about tech CEO,1,2025-08-15 20:53:43.616070
997,Official update: vaccination schedule released,1,2025-08-15 20:54:43.616070
998,Analysis: election turnout data,0,2025-08-15 20:55:43.616070
999,Satire piece about tech CEO,1,2025-08-15 20:56:43.616070
